Old URL,Original Type,Corrected Type,Title,Status,Canonical,Matching New URL,Match Confidence,Action,Review Required,Notes
https://www.braveheartspublishing.com/blog/tag/Lexile+score,post,Blog post,"Lexile score — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Lexile+score,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/geography+for+kids,post,Blog post,"geography for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/geography+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Summer+Reading,post,Blog post,"Summer Reading — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Summer+Reading,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/sea+books+for+kids,post,Blog post,"sea books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/sea+books+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/elementary+teacher,post,Blog post,"elementary teacher — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/elementary+teacher,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/ages+6-9,post,Blog post,"ages 6-9 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/ages+6-9,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/bridge+books+for+kids,post,Blog post,"bridge books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/bridge+books+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/reading+confidence,post,Blog post,"reading confidence — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/reading+confidence,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Reading+Tips,post,Blog post,"Reading Tips — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Reading+Tips,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Andrew+Signore,post,Blog post,"Andrew Signore — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Andrew+Signore,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Children%27s+Book+Author,post,Blog post,"Children's Book Author — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Children%27s+Book+Author,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/read+aloud+for+kids,post,Blog post,"read aloud for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/read+aloud+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/reading+motivation,post,Blog post,"reading motivation — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/reading+motivation,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/reading+development,post,Blog post,"reading development — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/reading+development,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/facts+for+kids,post,Blog post,"facts for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/facts+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/read+aloud,post,Blog post,"read aloud — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/read+aloud,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/kids+who+love+graphic+novels,post,Blog post,"kids who love graphic novels — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/kids+who+love+graphic+novels,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/struggling+readers,post,Blog post,"struggling readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/struggling+readers,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/best+read+aloud+books,post,Blog post,"best read aloud books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/best+read+aloud+books,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/best+kids+books,post,Blog post,"best kids books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/best+kids+books,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/summer+slide,post,Blog post,"summer slide — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/summer+slide,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/7+year+old+books,post,Blog post,"7 year old books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/7+year+old+books,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Kids+reading+level,post,Blog post,"Kids reading level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Kids+reading+level,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/next+step+after+graphic+novels,post,Blog post,"next step after graphic novels — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/next+step+after+graphic+novels,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Ages+6-9,post,Blog post,"Ages 6-9 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Ages+6-9,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/funny+books+for+kids,post,Blog post,"funny books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/funny+books+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/reading+progression+kids,post,Blog post,"reading progression kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/reading+progression+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/science+books+for+kids,post,Blog post,"science books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/science+books+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/classroom+resources,post,Blog post,"classroom resources — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/classroom+resources,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/kids+science,post,Blog post,"kids science — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/kids+science,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/reluctant+readers,post,Blog post,"reluctant readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/reluctant+readers,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/books+for+7+year+olds,post,Blog post,"books for 7 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/books+for+7+year+olds,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/graphic+novels+for+kids,post,Blog post,"graphic novels for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/graphic+novels+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/kids+books+age+7,post,Blog post,"kids books age 7 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/kids+books+age+7,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Brave+Hearts+Publishing,post,Blog post,"Brave Hearts Publishing — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Brave+Hearts+Publishing,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Kirkus+Review,post,Blog post,"Kirkus Review — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Kirkus+Review,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/early+chapter+books,post,Blog post,"early chapter books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/early+chapter+books,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/reading+levels+chart,post,Blog post,"reading levels chart — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/reading+levels+chart,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/kids+reading+help,post,Blog post,"kids reading help — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/kids+reading+help,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/lexile+explained,post,Blog post,"lexile explained — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/lexile+explained,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Why+I+wrote+this+book,post,Blog post,"Why I wrote this book — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Why+I+wrote+this+book,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/best+books+for+7+year+olds,post,Blog post,"best books for 7 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/best+books+for+7+year+olds,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/how+to+use+lexile+score,post,Blog post,"how to use lexile score — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/how+to+use+lexile+score,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/find+books+by+lexile+level,post,Blog post,"find books by lexile level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/find+books+by+lexile+level,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/books+for+second+graders,post,Blog post,"books for second graders — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/books+for+second+graders,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/lexile+score+by+grade+level,post,Blog post,"lexile score by grade level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/lexile+score+by+grade+level,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/reading+roadmap,post,Blog post,"reading roadmap — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/reading+roadmap,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/bridge+books+from+graphic+novels,post,Blog post,"bridge books from graphic novels — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/bridge+books+from+graphic+novels,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/kids+books,post,Blog post,"kids books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/kids+books,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/elementary+classroom,post,Blog post,"elementary classroom — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/elementary+classroom,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/chapter+books+for+kids,post,Blog post,"chapter books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/chapter+books+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/chapter+books+for+beginners,post,Blog post,"chapter books for beginners — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/chapter+books+for+beginners,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/magic+tree+house+alternatives,post,Blog post,"magic tree house alternatives — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/magic+tree+house+alternatives,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/gap+between+picture+books+and+chapter+books,post,Blog post,"gap between picture books and chapter books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/gap+between+picture+books+and+chapter+books,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Ocean+Facts,post,Blog post,"Ocean Facts — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Ocean+Facts,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/classroom+read+aloud,post,Blog post,"classroom read aloud — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/classroom+read+aloud,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/science+books+for+8+year+olds,post,Blog post,"science books for 8 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/science+books+for+8+year+olds,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/stem+books,post,Blog post,"stem books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/stem+books,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/books+like+dog+man,post,Blog post,"books like dog man — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/books+like+dog+man,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/ocean+books+for+kids,post,Blog post,"ocean books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/ocean+books+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Early+Readers,post,Blog post,"Early Readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Early+Readers,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Origin+Story,post,Blog post,"Origin Story — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Origin+Story,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/reading+list+for+kids,post,Blog post,"reading list for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/reading+list+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/teacher+appreciation+week,post,Blog post,"teacher appreciation week — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/teacher+appreciation+week,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Mariana+Trench+Book,post,Blog post,"Mariana Trench Book — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Mariana+Trench+Book,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/children%27s+book+review,post,Blog post,"children's book review — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/children%27s+book+review,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/bridge+books+for+struggling+readers,post,Blog post,"bridge books for struggling readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/bridge+books+for+struggling+readers,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/what+reading+level+should+my+child+be+at,post,Blog post,"what reading level should my child be at — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/what+reading+level+should+my+child+be+at,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/2nd+grade+reading+level,post,Blog post,"2nd grade reading level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/2nd+grade+reading+level,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/parent+reading+guide,post,Blog post,"parent reading guide — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/parent+reading+guide,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/how+to+choose+a+read+aloud,post,Blog post,"how to choose a read aloud — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/how+to+choose+a+read+aloud,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/Charlotte+and+Henry,post,Blog post,"Charlotte and Henry — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/Charlotte+and+Henry,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/read+aloud+chapter+books,post,Blog post,"read aloud chapter books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/read+aloud+chapter+books,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/books+for+8+year+olds,post,Blog post,"books for 8 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/books+for+8+year+olds,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/best+books+for+grades+1-3,post,Blog post,"best books for grades 1-3 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/best+books+for+grades+1-3,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/reading+level+chart,post,Blog post,"reading level chart — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/reading+level+chart,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/books+for+struggling+readers,post,Blog post,"books for struggling readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/books+for+struggling+readers,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/books+for+reluctant+readers,post,Blog post,"books for reluctant readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/books+for+reluctant+readers,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/1st+grade+reading+level,post,Blog post,"1st grade reading level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/1st+grade+reading+level,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/captain+underpants+books,post,Blog post,"captain underpants books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/captain+underpants+books,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/dog+man+to+magic+tree+house,post,Blog post,"dog man to magic tree house — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/dog+man+to+magic+tree+house,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/tag/science+books+for+7+year+olds,post,Blog post,"science books for 7 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/tag/science+books+for+7+year+olds,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
