source_type,source_id,source_url,linked_url,http_status,final_url,redirect_hops,issue_type,recommended_action
post,48,https://staging2.braveheartspublishing.com/blog/bridge-books-for-early-readers/,https://staging2.braveheartspublishing.com/,200,https://staging2.braveheartspublishing.com/,0,staging_domain,"Review and repair"
post,52,https://staging2.braveheartspublishing.com/blog/bridge-books-for-kids-mount-everest/,https://staging2.braveheartspublishing.com/teachers/#reading-growing,200,https://staging2.braveheartspublishing.com/teachers/#reading-growing,0,staging_domain,"Review and repair"
post,52,https://staging2.braveheartspublishing.com/blog/bridge-books-for-kids-mount-everest/,https://staging2.braveheartspublishing.com/blog/best-early-chapter-books-for-6-year-olds,301,https://staging2.braveheartspublishing.com/blog/best-early-chapter-books-for-6-year-olds/,1,staging_domain,"Update source to final URL"
post,52,https://staging2.braveheartspublishing.com/blog/bridge-books-for-kids-mount-everest/,https://staging2.braveheartspublishing.com/,200,https://staging2.braveheartspublishing.com/,0,staging_domain,"Review and repair"
post,32,https://staging2.braveheartspublishing.com/blog/best-early-chapter-books-for-6-year-olds/,https://staging2.braveheartspublishing.com/teachers/#reading-growing,200,https://staging2.braveheartspublishing.com/teachers/#reading-growing,0,staging_domain,"Review and repair"
post,32,https://staging2.braveheartspublishing.com/blog/best-early-chapter-books-for-6-year-olds/,https://staging2.braveheartspublishing.com/blog/free-teachers-guide-mariana-trench,301,https://staging2.braveheartspublishing.com/blog/free-teachers-guide-mariana-trench/,1,staging_domain,"Update source to final URL"
post,32,https://staging2.braveheartspublishing.com/blog/best-early-chapter-books-for-6-year-olds/,https://staging2.braveheartspublishing.com/,200,https://staging2.braveheartspublishing.com/,0,staging_domain,"Review and repair"
post,62,https://staging2.braveheartspublishing.com/blog/free-teachers-guide-mariana-trench/,https://staging2.braveheartspublishing.com/wp-content/uploads/2026/07/charlotte-henry-teachers-guide.pdf,200,https://staging2.braveheartspublishing.com/wp-content/uploads/2026/07/charlotte-henry-teachers-guide.pdf,0,staging_domain,"Review and repair"
post,62,https://staging2.braveheartspublishing.com/blog/free-teachers-guide-mariana-trench/,https://staging2.braveheartspublishing.com/blog/first-real-chapter-book-for-kids,301,https://staging2.braveheartspublishing.com/blog/first-real-chapter-book-for-kids/,1,staging_domain,"Update source to final URL"
post,62,https://staging2.braveheartspublishing.com/blog/free-teachers-guide-mariana-trench/,https://staging2.braveheartspublishing.com/,200,https://staging2.braveheartspublishing.com/,0,staging_domain,"Review and repair"
post,60,https://staging2.braveheartspublishing.com/blog/first-real-chapter-book-for-kids/,https://staging2.braveheartspublishing.com/teachers/#reading-growing,200,https://staging2.braveheartspublishing.com/teachers/#reading-growing,0,staging_domain,"Review and repair"
post,60,https://staging2.braveheartspublishing.com/blog/first-real-chapter-book-for-kids/,https://staging2.braveheartspublishing.com/blog/best-bridge-books-for-kids,301,https://staging2.braveheartspublishing.com/blog/best-bridge-books-for-kids/,1,staging_domain,"Update source to final URL"
post,60,https://staging2.braveheartspublishing.com/blog/first-real-chapter-book-for-kids/,https://staging2.braveheartspublishing.com/,200,https://staging2.braveheartspublishing.com/,0,staging_domain,"Review and repair"
post,30,https://staging2.braveheartspublishing.com/blog/best-bridge-books-for-kids/,https://staging2.braveheartspublishing.com/teachers/#reading-growing,200,https://staging2.braveheartspublishing.com/teachers/#reading-growing,0,staging_domain,"Review and repair"
post,30,https://staging2.braveheartspublishing.com/blog/best-bridge-books-for-kids/,https://staging2.braveheartspublishing.com/blog/why-stem-storytelling-builds-braver-kids,301,https://staging2.braveheartspublishing.com/blog/why-stem-storytelling-builds-braver-kids/,1,staging_domain,"Update source to final URL"
post,30,https://staging2.braveheartspublishing.com/blog/best-bridge-books-for-kids/,https://staging2.braveheartspublishing.com/blog/how-stories-build-resilience-in-children,301,https://staging2.braveheartspublishing.com/blog/how-stories-build-resilience-in-children/,1,staging_domain,"Update source to final URL"
post,30,https://staging2.braveheartspublishing.com/blog/best-bridge-books-for-kids/,https://staging2.braveheartspublishing.com/blog/adventure-books-for-kids-ages-6-9,301,https://staging2.braveheartspublishing.com/blog/adventure-books-for-kids-ages-6-9/,1,staging_domain,"Update source to final URL"
post,30,https://staging2.braveheartspublishing.com/blog/best-bridge-books-for-kids/,https://staging2.braveheartspublishing.com/,200,https://staging2.braveheartspublishing.com/,0,staging_domain,"Review and repair"
post,66,https://staging2.braveheartspublishing.com/blog/how-deep-is-the-mariana-trench-for-kids/,https://staging2.braveheartspublishing.com/books,301,https://staging2.braveheartspublishing.com/books/,1,staging_domain,"Update source to final URL"
post,66,https://staging2.braveheartspublishing.com/blog/how-deep-is-the-mariana-trench-for-kids/,https://staging2.braveheartspublishing.com/teachers/#mariana-trench,200,https://staging2.braveheartspublishing.com/teachers/#mariana-trench,0,staging_domain,"Review and repair"
post,66,https://staging2.braveheartspublishing.com/blog/how-deep-is-the-mariana-trench-for-kids/,https://staging2.braveheartspublishing.com/blog/why-stem-storytelling-builds-braver-kids,301,https://staging2.braveheartspublishing.com/blog/why-stem-storytelling-builds-braver-kids/,1,staging_domain,"Update source to final URL"
post,66,https://staging2.braveheartspublishing.com/blog/how-deep-is-the-mariana-trench-for-kids/,https://staging2.braveheartspublishing.com/blog/how-stories-build-resilience-in-children,301,https://staging2.braveheartspublishing.com/blog/how-stories-build-resilience-in-children/,1,staging_domain,"Update source to final URL"
post,66,https://staging2.braveheartspublishing.com/blog/how-deep-is-the-mariana-trench-for-kids/,https://staging2.braveheartspublishing.com/blog/adventure-books-for-kids-ages-6-9,301,https://staging2.braveheartspublishing.com/blog/adventure-books-for-kids-ages-6-9/,1,staging_domain,"Update source to final URL"
post,26,https://staging2.braveheartspublishing.com/blog/adventure-books-for-kids-ages-6-9/,https://staging2.braveheartspublishing.com/blog/why-stem-storytelling-builds-braver-kids,301,https://staging2.braveheartspublishing.com/blog/why-stem-storytelling-builds-braver-kids/,1,staging_domain,"Update source to final URL"
post,26,https://staging2.braveheartspublishing.com/blog/adventure-books-for-kids-ages-6-9/,https://staging2.braveheartspublishing.com/blog/how-stories-build-resilience-in-children,301,https://staging2.braveheartspublishing.com/blog/how-stories-build-resilience-in-children/,1,staging_domain,"Update source to final URL"
post,68,https://staging2.braveheartspublishing.com/blog/how-stories-build-resilience-in-children/,https://staging2.braveheartspublishing.com/teachers/#reading-growing,200,https://staging2.braveheartspublishing.com/teachers/#reading-growing,0,staging_domain,"Review and repair"
post,100,https://staging2.braveheartspublishing.com/blog/why-stem-storytelling-builds-braver-kids/,https://staging2.braveheartspublishing.com/teachers/#reading-growing,200,https://staging2.braveheartspublishing.com/teachers/#reading-growing,0,staging_domain,"Review and repair"
menu,198,https://staging2.braveheartspublishing.com/,https://staging2.braveheartspublishing.com/,200,https://staging2.braveheartspublishing.com/,0,staging_domain,"Review and repair"
menu,198,https://staging2.braveheartspublishing.com/,https://staging2.braveheartspublishing.com/blog/,200,https://staging2.braveheartspublishing.com/blog/,0,staging_domain,"Review and repair"
menu,198,https://staging2.braveheartspublishing.com/,https://staging2.braveheartspublishing.com/about/,200,https://staging2.braveheartspublishing.com/about/,0,staging_domain,"Review and repair"
menu,198,https://staging2.braveheartspublishing.com/,https://staging2.braveheartspublishing.com/books/,200,https://staging2.braveheartspublishing.com/books/,0,staging_domain,"Review and repair"
menu,198,https://staging2.braveheartspublishing.com/,https://staging2.braveheartspublishing.com/contact/,200,https://staging2.braveheartspublishing.com/contact/,0,staging_domain,"Review and repair"
menu,198,https://staging2.braveheartspublishing.com/,https://staging2.braveheartspublishing.com/teachers-guide/,301,https://staging2.braveheartspublishing.com/teachers/,1,staging_domain,"Update source to final URL"
