url,object_type,object_id,title,slug,status,canonical,indexable,sitemap_source,notes
https://www.braveheartspublishing.com/blog/tag/sea+books+for+kids,post,,"sea books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",sea+books+for+kids,published,https://www.braveheartspublishing.com/blog/tag/sea+books+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/elementary+teacher,post,,"elementary teacher — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",elementary+teacher,published,https://www.braveheartspublishing.com/blog/tag/elementary+teacher,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/ages+6-9,post,,"ages 6-9 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",ages+6-9,published,https://www.braveheartspublishing.com/blog/tag/ages+6-9,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/bridge+books+for+kids,post,,"bridge books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",bridge+books+for+kids,published,https://www.braveheartspublishing.com/blog/tag/bridge+books+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reading+confidence,post,,"reading confidence — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reading+confidence,published,https://www.braveheartspublishing.com/blog/tag/reading+confidence,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Reading+Tips,post,,"Reading Tips — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Reading+Tips,published,https://www.braveheartspublishing.com/blog/tag/Reading+Tips,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Andrew+Signore,post,,"Andrew Signore — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Andrew+Signore,published,https://www.braveheartspublishing.com/blog/tag/Andrew+Signore,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Children%27s+Book+Author,post,,"Children's Book Author — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Children%27s+Book+Author,published,https://www.braveheartspublishing.com/blog/tag/Children%27s+Book+Author,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/read+aloud+for+kids,post,,"read aloud for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",read+aloud+for+kids,published,https://www.braveheartspublishing.com/blog/tag/read+aloud+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reading+motivation,post,,"reading motivation — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reading+motivation,published,https://www.braveheartspublishing.com/blog/tag/reading+motivation,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reading+development,post,,"reading development — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reading+development,published,https://www.braveheartspublishing.com/blog/tag/reading+development,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/facts+for+kids,post,,"facts for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",facts+for+kids,published,https://www.braveheartspublishing.com/blog/tag/facts+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/read+aloud,post,,"read aloud — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",read+aloud,published,https://www.braveheartspublishing.com/blog/tag/read+aloud,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/kids+who+love+graphic+novels,post,,"kids who love graphic novels — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",kids+who+love+graphic+novels,published,https://www.braveheartspublishing.com/blog/tag/kids+who+love+graphic+novels,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/struggling+readers,post,,"struggling readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",struggling+readers,published,https://www.braveheartspublishing.com/blog/tag/struggling+readers,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/best+read+aloud+books,post,,"best read aloud books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",best+read+aloud+books,published,https://www.braveheartspublishing.com/blog/tag/best+read+aloud+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/best+kids+books,post,,"best kids books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",best+kids+books,published,https://www.braveheartspublishing.com/blog/tag/best+kids+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/summer+slide,post,,"summer slide — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",summer+slide,published,https://www.braveheartspublishing.com/blog/tag/summer+slide,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/7+year+old+books,post,,"7 year old books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",7+year+old+books,published,https://www.braveheartspublishing.com/blog/tag/7+year+old+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Kids+reading+level,post,,"Kids reading level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Kids+reading+level,published,https://www.braveheartspublishing.com/blog/tag/Kids+reading+level,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/next+step+after+graphic+novels,post,,"next step after graphic novels — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",next+step+after+graphic+novels,published,https://www.braveheartspublishing.com/blog/tag/next+step+after+graphic+novels,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Ages+6-9,post,,"Ages 6-9 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Ages+6-9,published,https://www.braveheartspublishing.com/blog/tag/Ages+6-9,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/funny+books+for+kids,post,,"funny books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",funny+books+for+kids,published,https://www.braveheartspublishing.com/blog/tag/funny+books+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reading+progression+kids,post,,"reading progression kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reading+progression+kids,published,https://www.braveheartspublishing.com/blog/tag/reading+progression+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/science+books+for+kids,post,,"science books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",science+books+for+kids,published,https://www.braveheartspublishing.com/blog/tag/science+books+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/classroom+resources,post,,"classroom resources — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",classroom+resources,published,https://www.braveheartspublishing.com/blog/tag/classroom+resources,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/kids+science,post,,"kids science — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",kids+science,published,https://www.braveheartspublishing.com/blog/tag/kids+science,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reluctant+readers,post,,"reluctant readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reluctant+readers,published,https://www.braveheartspublishing.com/blog/tag/reluctant+readers,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/books+for+7+year+olds,post,,"books for 7 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",books+for+7+year+olds,published,https://www.braveheartspublishing.com/blog/tag/books+for+7+year+olds,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/graphic+novels+for+kids,post,,"graphic novels for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",graphic+novels+for+kids,published,https://www.braveheartspublishing.com/blog/tag/graphic+novels+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/kids+books+age+7,post,,"kids books age 7 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",kids+books+age+7,published,https://www.braveheartspublishing.com/blog/tag/kids+books+age+7,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Brave+Hearts+Publishing,post,,"Brave Hearts Publishing — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Brave+Hearts+Publishing,published,https://www.braveheartspublishing.com/blog/tag/Brave+Hearts+Publishing,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Kirkus+Review,post,,"Kirkus Review — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Kirkus+Review,published,https://www.braveheartspublishing.com/blog/tag/Kirkus+Review,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/early+chapter+books,post,,"early chapter books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",early+chapter+books,published,https://www.braveheartspublishing.com/blog/tag/early+chapter+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reading+levels+chart,post,,"reading levels chart — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reading+levels+chart,published,https://www.braveheartspublishing.com/blog/tag/reading+levels+chart,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/kids+reading+help,post,,"kids reading help — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",kids+reading+help,published,https://www.braveheartspublishing.com/blog/tag/kids+reading+help,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/lexile+explained,post,,"lexile explained — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",lexile+explained,published,https://www.braveheartspublishing.com/blog/tag/lexile+explained,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Why+I+wrote+this+book,post,,"Why I wrote this book — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Why+I+wrote+this+book,published,https://www.braveheartspublishing.com/blog/tag/Why+I+wrote+this+book,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/best+books+for+7+year+olds,post,,"best books for 7 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",best+books+for+7+year+olds,published,https://www.braveheartspublishing.com/blog/tag/best+books+for+7+year+olds,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/how+to+use+lexile+score,post,,"how to use lexile score — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",how+to+use+lexile+score,published,https://www.braveheartspublishing.com/blog/tag/how+to+use+lexile+score,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/find+books+by+lexile+level,post,,"find books by lexile level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",find+books+by+lexile+level,published,https://www.braveheartspublishing.com/blog/tag/find+books+by+lexile+level,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/books+for+second+graders,post,,"books for second graders — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",books+for+second+graders,published,https://www.braveheartspublishing.com/blog/tag/books+for+second+graders,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/lexile+score+by+grade+level,post,,"lexile score by grade level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",lexile+score+by+grade+level,published,https://www.braveheartspublishing.com/blog/tag/lexile+score+by+grade+level,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reading+roadmap,post,,"reading roadmap — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reading+roadmap,published,https://www.braveheartspublishing.com/blog/tag/reading+roadmap,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/bridge+books+from+graphic+novels,post,,"bridge books from graphic novels — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",bridge+books+from+graphic+novels,published,https://www.braveheartspublishing.com/blog/tag/bridge+books+from+graphic+novels,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/kids+books,post,,"kids books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",kids+books,published,https://www.braveheartspublishing.com/blog/tag/kids+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/elementary+classroom,post,,"elementary classroom — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",elementary+classroom,published,https://www.braveheartspublishing.com/blog/tag/elementary+classroom,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/chapter+books+for+kids,post,,"chapter books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",chapter+books+for+kids,published,https://www.braveheartspublishing.com/blog/tag/chapter+books+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/chapter+books+for+beginners,post,,"chapter books for beginners — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",chapter+books+for+beginners,published,https://www.braveheartspublishing.com/blog/tag/chapter+books+for+beginners,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/magic+tree+house+alternatives,post,,"magic tree house alternatives — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",magic+tree+house+alternatives,published,https://www.braveheartspublishing.com/blog/tag/magic+tree+house+alternatives,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/gap+between+picture+books+and+chapter+books,post,,"gap between picture books and chapter books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",gap+between+picture+books+and+chapter+books,published,https://www.braveheartspublishing.com/blog/tag/gap+between+picture+books+and+chapter+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Ocean+Facts,post,,"Ocean Facts — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Ocean+Facts,published,https://www.braveheartspublishing.com/blog/tag/Ocean+Facts,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/classroom+read+aloud,post,,"classroom read aloud — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",classroom+read+aloud,published,https://www.braveheartspublishing.com/blog/tag/classroom+read+aloud,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/science+books+for+8+year+olds,post,,"science books for 8 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",science+books+for+8+year+olds,published,https://www.braveheartspublishing.com/blog/tag/science+books+for+8+year+olds,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/stem+books,post,,"stem books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",stem+books,published,https://www.braveheartspublishing.com/blog/tag/stem+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/books+like+dog+man,post,,"books like dog man — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",books+like+dog+man,published,https://www.braveheartspublishing.com/blog/tag/books+like+dog+man,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/ocean+books+for+kids,post,,"ocean books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",ocean+books+for+kids,published,https://www.braveheartspublishing.com/blog/tag/ocean+books+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Early+Readers,post,,"Early Readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Early+Readers,published,https://www.braveheartspublishing.com/blog/tag/Early+Readers,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Origin+Story,post,,"Origin Story — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Origin+Story,published,https://www.braveheartspublishing.com/blog/tag/Origin+Story,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reading+list+for+kids,post,,"reading list for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reading+list+for+kids,published,https://www.braveheartspublishing.com/blog/tag/reading+list+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/teacher+appreciation+week,post,,"teacher appreciation week — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",teacher+appreciation+week,published,https://www.braveheartspublishing.com/blog/tag/teacher+appreciation+week,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Mariana+Trench+Book,post,,"Mariana Trench Book — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Mariana+Trench+Book,published,https://www.braveheartspublishing.com/blog/tag/Mariana+Trench+Book,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/children%27s+book+review,post,,"children's book review — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",children%27s+book+review,published,https://www.braveheartspublishing.com/blog/tag/children%27s+book+review,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/bridge+books+for+struggling+readers,post,,"bridge books for struggling readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",bridge+books+for+struggling+readers,published,https://www.braveheartspublishing.com/blog/tag/bridge+books+for+struggling+readers,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/what+reading+level+should+my+child+be+at,post,,"what reading level should my child be at — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",what+reading+level+should+my+child+be+at,published,https://www.braveheartspublishing.com/blog/tag/what+reading+level+should+my+child+be+at,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/2nd+grade+reading+level,post,,"2nd grade reading level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",2nd+grade+reading+level,published,https://www.braveheartspublishing.com/blog/tag/2nd+grade+reading+level,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/parent+reading+guide,post,,"parent reading guide — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",parent+reading+guide,published,https://www.braveheartspublishing.com/blog/tag/parent+reading+guide,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/how+to+choose+a+read+aloud,post,,"how to choose a read aloud — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",how+to+choose+a+read+aloud,published,https://www.braveheartspublishing.com/blog/tag/how+to+choose+a+read+aloud,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Charlotte+and+Henry,post,,"Charlotte and Henry — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Charlotte+and+Henry,published,https://www.braveheartspublishing.com/blog/tag/Charlotte+and+Henry,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/read+aloud+chapter+books,post,,"read aloud chapter books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",read+aloud+chapter+books,published,https://www.braveheartspublishing.com/blog/tag/read+aloud+chapter+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/books+for+8+year+olds,post,,"books for 8 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",books+for+8+year+olds,published,https://www.braveheartspublishing.com/blog/tag/books+for+8+year+olds,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/best+books+for+grades+1-3,post,,"best books for grades 1-3 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",best+books+for+grades+1-3,published,https://www.braveheartspublishing.com/blog/tag/best+books+for+grades+1-3,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reading+level+chart,post,,"reading level chart — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reading+level+chart,published,https://www.braveheartspublishing.com/blog/tag/reading+level+chart,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/books+for+struggling+readers,post,,"books for struggling readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",books+for+struggling+readers,published,https://www.braveheartspublishing.com/blog/tag/books+for+struggling+readers,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/books+for+reluctant+readers,post,,"books for reluctant readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",books+for+reluctant+readers,published,https://www.braveheartspublishing.com/blog/tag/books+for+reluctant+readers,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/1st+grade+reading+level,post,,"1st grade reading level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",1st+grade+reading+level,published,https://www.braveheartspublishing.com/blog/tag/1st+grade+reading+level,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/captain+underpants+books,post,,"captain underpants books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",captain+underpants+books,published,https://www.braveheartspublishing.com/blog/tag/captain+underpants+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/dog+man+to+magic+tree+house,post,,"dog man to magic tree house — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",dog+man+to+magic+tree+house,published,https://www.braveheartspublishing.com/blog/tag/dog+man+to+magic+tree+house,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/science+books+for+7+year+olds,post,,"science books for 7 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",science+books+for+7+year+olds,published,https://www.braveheartspublishing.com/blog/tag/science+books+for+7+year+olds,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
